Supplementary_Table5: Detection results of random mutation data(ART-Random) ,,,,,,,,
,,,,,,,,
,sample,chr13,chr18,chr21,chr13_zscore,chr18_zscore,chr21_zscore,label
1599,sample_1735,0,0,0,0.152177698,0.02270423,0.002677839,0
1600,sample_1736,0,0,0,0.205842344,0.051309846,0.020500067,0
1601,sample_1737,0,0,0,0.169551454,0.021400823,0.06061444,0
1602,sample_1738,0,0,0,0.205053901,0.057687674,0.05149964,0
1603,sample_1739,0,0,0,0.152555757,0.047393904,0.043484642,0
1604,sample_1740,0,0,0,0.15950529,0.031905604,0.043098172,0
1605,sample_1741,0,0,0,0.15950529,0.053625125,0.114801264,0
1606,sample_1742,0,0,0,0.14328724,0.072495392,0.094555542,0
1607,sample_1743,0,0,0,0.149059867,0.064502486,0.035958685,0
1608,sample_1744,0,0,0,0.152037969,0.025450695,0.041448945,0
1609,sample_1748,0,0,0,0.156263179,0.044105804,0.066837292,0
1610,sample_1749,0,0,0,0.153296261,0.068365568,0.039415429,0
1611,sample_1750,0,0,0,0.215601548,0.010748628,0.057696671,0
1612,sample_1751,0,0,0,0.171286027,0.051309846,-0.014987504,0
1613,sample_1752,0,0,0,0.155336958,0.059460572,0.02322988,0
1614,sample_1753,0,0,0,0.1680542,0.054530498,0.029751561,0
1615,sample_1754,0,0,0,0.159435302,0.099791401,-0.022154247,0
1616,sample_1755,0,0,0,0.129428824,0.060670155,0.003990307,0
1617,sample_1756,0,0,0,0.138658915,0.04093893,0.038875263,0
1618,sample_1757,0,0,0,0.153164763,0.026112586,0.053772028,0
1619,sample_1758,0,0,0,0.192273325,0.053369663,0.009505897,0
1620,sample_1759,0,0,0,0.173944206,0.018706939,0.047798198,0
1621,sample_1760,0,0,0,0.163311493,0.073045117,0.025959693,0
1622,sample_1761,0,0,0,0.159055016,0.06232481,0.05620968,0
1623,sample_1762,0,0,0,0.162416336,0.043800689,0.006206384,0
1624,sample_1763,0,0,0,0.197418265,0.058621527,0.018994655,0
1625,sample_1764,0,0,0,0.158913772,0.058621527,0.038765728,0
1626,sample_1765,0,0,0,0.19545375,0.042290448,0.060769453,0
1627,sample_1766,0,0,0,0.123958576,0.115741567,0.01804476,0
1628,sample_1767,0,0,0,0.164323107,0.06967923,0.041167073,0
1629,sample_1768,0,0,0,0.104960715,0.06101152,0.015040441,0
1630,sample_1769,0,0,0,0.155326851,0.069605076,-0.015631034,0
1631,sample_1770,0,0,0,0.193525386,0.067446638,0.020966316,0
1632,sample_1771,0,0,0,0.141592053,0.037957324,0.050595693,0
1633,sample_1772,0,0,0,0.154924317,0.071720991,0.057751669,0
1634,sample_1773,0,0,0,0.127476559,0.028233316,0.021847696,0
1635,sample_1774,0,0,0,0.187134153,-0.032742373,0.042269463,0
1636,sample_1775,0,0,0,0.186289444,0.078584726,0.037883903,0
1637,sample_1776,0,0,0,0.194597795,-0.00161706,0.066894154,0
1638,sample_1780,0,0,0,0.186967045,0.057497092,-0.012074174,0
1639,sample_1781,0,0,0,0.186967045,-0.032457706,0.010521338,0
1640,sample_1782,0,0,0,0.184388966,0.094478509,-0.006687769,0
1641,sample_1783,0,0,0,0.110335881,0.024195644,0.004176336,0
1642,sample_1784,0,0,0,0.176400932,0.003349624,0.042873434,0
1643,sample_1785,0,0,0,0.16579038,0.100931278,0.0402732,0
1644,sample_1786,0,0,0,0.145478751,0.035008392,0.020843748,0
1645,sample_1787,0,0,0,0.174628086,0.057958575,-0.004724577,0
1646,sample_1788,0,0,0,0.179945781,0.05403883,0.058062296,0
1647,sample_1789,0,0,0,0.133257074,0.092676384,-0.021173242,0
1648,sample_1790,0,0,0,0.158672599,0.051192485,0.008071458,0
1649,sample_1791,0,0,0,0.138314284,0.051192485,0.059177333,0
1650,sample_1792,0,0,0,0.176805217,0.067251227,-0.017355535,0
1651,sample_1793,0,0,0,0.171383575,0.054649899,-0.014561753,0
1652,sample_1794,0,0,0,0.183896919,0.042476733,0.042554418,0
1653,sample_1795,0,0,0,0.164411855,0.035008392,0.035050606,0
1654,sample_1797,0,0,0,0.201071255,0.105588311,0.00322125,0
1655,sample_1798,0,0,0,0.181889529,0.058535032,0.046558283,0
1656,sample_1799,0,0,0,0.178742864,0.047036056,0.021082836,0
1657,sample_1800,0,0,0,0.115449559,0.052800006,0.083565556,0
1658,sample_1801,0,0,0,0.202484645,0.04093893,0.026957852,0
1659,sample_1804,0,0,0,0.182052907,0.056957931,0.008254659,0
1660,sample_1807,0,0,0,0.212820062,0.080330376,0.049735485,0
1661,sample_1808,0,0,0,0.188344597,0.055952216,0.022054873,0
1662,sample_1809,0,0,0,0.180610748,0.048223974,0.030215698,0
1663,sample_1810,0,0,0,0.161709303,0.099948363,0.052926614,0
1664,sample_1811,0,0,0,0.183037633,0.048031046,-0.005894769,0
1665,sample_1812,0,0,0,0.170185426,0.092030586,-0.003189159,0
1666,sample_1813,0,0,0,0.15750598,0.068703325,0.009831984,0
1667,sample_1814,0,0,0,0.234986991,0.04780276,0.057890894,0
1668,sample_1815,0,0,0,0.145415728,0.02505986,0.045027793,0
1669,sample_1816,0,0,0,0.176076885,0.064357281,0.025904545,0
1670,sample_1817,0,0,0,0.161234241,0.063365004,0.050654559,0
1671,sample_1818,0,0,0,0.119618789,0.056275851,0.100514325,0
1672,sample_1819,0,0,0,0.19320481,0.081863636,0.040390018,0
1673,sample_1820,0,0,0,0.164994111,0.05302964,0.022283177,0
1674,sample_1821,0,0,0,0.110797559,0.091067505,-0.006416844,0
1675,sample_1822,0,0,0,0.242987495,0.044316758,0.029069306,0
1676,sample_1823,0,0,0,0.156469573,0.035008392,-0.013017291,0
1677,sample_1824,0,0,0,0.174495123,0.012822649,0.026185999,0
1678,sample_1825,0,0,0,0.158215504,0.035008392,0.02061322,0
1679,sample_1826,0,0,0,0.169131246,0.037480591,0.015040441,0
1680,sample_1827,0,0,0,0.188481309,0.084452369,-0.009798968,0
1681,sample_1828,0,0,0,0.132866615,-0.00573584,0.015040441,0
1682,sample_1829,0,0,0,0.175332453,0.041361283,0.043764231,0
1683,sample_1830,0,0,0,0.152166654,0.072654613,0.056154599,0
1684,sample_1831,0,0,0,0.147362424,0.07595503,0.009163138,0
1685,sample_1832,0,0,0,0.153085496,0.07595503,0.079690769,0
1686,sample_1833,0,0,0,0.187423929,0.011610314,0.015040441,0
1687,sample_1834,0,0,0,0.15707484,0.053207903,0.041638187,0
1688,sample_1835,0,0,0,0.215841183,0.059711364,0.006767007,0
1689,sample_1836,0,0,0,0.171383575,0.044829146,0.029841537,0
1690,sample_1837,0,0,0,0.147362424,0.074291405,0.108780721,0
1691,sample_1838,0,0,0,0.166347116,0.073816686,0.047534289,0
1692,sample_1839,0,0,0,0.160018885,0.07705071,0.057282443,0
1693,sample_1840,0,0,0,0.150888761,0.071050887,0.000554967,0
1694,sample_1841,0,0,0,0.195849563,0.01518502,0.010061059,0
1695,sample_1842,0,0,0,0.152211138,0.054831765,-0.012346157,0
1696,sample_1843,0,0,0,0.183560196,0.064606423,0.019996875,0
1697,sample_1844,0,0,0,0.181147011,0.017742875,0.072865515,0
1698,sample_1845,0,0,0,0.152993188,0.02925322,0.009257933,0
1699,sample_1846,0,0,0,0.166404646,-0.008783239,0.059040065,0
1700,sample_1849,0,0,0,0.16132672,0.032153827,0.026512935,0
1701,sample_1850,0,0,0,0.165227195,0.032725957,0.051732854,0
1702,sample_1851,0,0,0,0.230988912,0.083850769,0.03957762,0
1703,sample_1852,0,0,0,0.160072645,0.045401228,-0.005843955,0
1704,sample_1853,0,0,0,0.170240821,0.042803019,0.001987693,0
1705,sample_1854,0,0,0,0.170636251,0.011220346,0.069671368,0
1706,sample_1855,0,0,0,0.193398565,0.058535032,0.121413159,0
1707,sample_1856,0,0,0,0.189496076,0.041160473,-0.015866065,0
1708,sample_1857,0,0,0,0.165419703,0.084225041,-0.009684764,0
1709,sample_1858,0,0,0,0.231629728,0.065768798,-0.040591269,0
1710,sample_1859,0,0,0,0.183476983,0.047312554,0.072732583,0
1711,sample_1860,0,0,0,0.179464254,0.047312554,0.105699522,0
1712,sample_1861,0,0,0,0.187999264,-0.006526292,0.030215698,0
1713,sample_1862,0,0,0,0.168823944,0.052556951,0.023856394,0
1714,sample_1863,0,0,0,0.174216839,0.065685285,0.006929231,0
1715,sample_1864,0,0,0,0.169511232,0.099688882,0.052408366,0
1716,sample_1868,0,0,0,0.112806107,0.073045117,0.07509633,0
1717,sample_1869,0,0,0,0.184576918,0.056743663,0.036878946,0
1718,sample_1870,0,0,0,0.202484645,0.07961098,0.031551021,0
1719,sample_1871,0,0,0,0.134105181,0.072647707,0.034705845,0
1720,sample_1872,0,0,0,0.142261829,0.05586155,0.006310356,0
1721,sample_1873,0,0,0,0.134894302,0.035008392,0.057720852,0
1722,sample_1874,0,0,0,0.189553129,0.113644234,0.032881257,0
1723,sample_1875,0,0,0,0.177164275,0.026305449,0.006296161,0
1724,sample_1876,0,0,0,0.147362424,0.082874584,0.02815686,0
1725,sample_1877,0,0,0,0.189717366,0.086170184,0.034811514,0
1726,sample_1878,0,0,0,0.162764221,0.066492572,0.078307875,0
1727,sample_1879,0,0,0,0.202808894,0.079086243,-0.035573507,0
1728,sample_1880,0,0,0,0.16584458,0.116867259,0.046674158,0
1729,sample_1881,0,0,0,0.129730737,0.054831765,-0.004877085,0
1730,sample_1882,0,0,0,0.133786025,0.074655137,0.030974461,0
1731,sample_1883,0,0,0,0.151241395,0.054831765,0.044916729,0
1732,sample_1884,0,0,0,0.171973128,0.054572974,0.037506161,0
1733,sample_1885,0,0,0,0.178256884,0.017641013,0.051526527,0
1734,sample_1886,0,0,0,0.188943454,0.019070991,-0.016985754,0
1735,sample_1887,0,0,0,0.149407975,0.022463915,0.004537058,0
1736,sample_1888,0,0,0,0.164994111,0.056633889,-0.017551874,0
1737,sample_1889,0,0,0,0.203783822,0.071050887,0.018661809,0
1738,sample_1890,0,0,0,0.192898172,0.041657225,0.015040441,0
1739,sample_1891,0,0,0,0.192898172,0.035008392,0.008360028,0
1740,sample_1892,0,0,0,0.200021082,0.005107217,-0.002985476,0
1741,sample_1893,0,0,0,0.083001841,0.052949098,-0.021011393,0
1742,sample_1894,0,0,0,0.160876259,-0.020241264,0.001162423,0
1743,sample_1895,0,0,0,0.147362424,0.069539428,0.021979449,0
1744,sample_1896,0,0,0,0.204678564,0.037671233,0.065874722,0
1745,sample_1897,0,0,0,0.155178261,0.093590895,0.05249728,0
1746,sample_1898,0,0,0,0.108176899,0.085982778,0.004065478,0
1747,sample_1899,0,0,0,0.163279175,0.051276813,-0.004574387,0
1748,sample_1900,0,0,0,0.176012575,0.031754708,0.008502165,0
1749,sample_1901,0,0,0,0.197131867,0.050490282,-0.002737186,0
1750,sample_1902,0,0,0,0.141935884,0.040554828,0.076341011,0
1751,sample_1903,0,0,0,0.182634933,0.035008392,0.062409063,0
1752,sample_1904,0,0,0,0.157610195,0.03710323,0.012935653,0
1753,sample_1905,0,0,0,0.12376591,0.066547137,0.04486495,0
1754,sample_1906,0,0,0,0.162431808,0.060037182,0.030515928,0
1755,sample_1907,0,0,0,0.155158867,0.082820595,0.031053538,0
1756,sample_1908,0,0,0,0.153523143,0.032909447,0.012931526,0
1757,sample_1909,0,0,0,0.189360307,0.069885604,0.017736046,0
1758,sample_1910,0,0,0,0.131613218,0.096714228,0.023127255,0
1759,sample_1911,0,0,0,0.153279498,-0.013374075,0.05149964,0
1760,sample_1912,0,0,0,0.136818912,0.099667177,0.033086521,0
1761,sample_1913,0,0,0,0.207108993,-0.015281773,0.065569465,0
1762,sample_1914,0,0,0,0.1981759,0.112912642,0.012141394,0
1763,sample_1915,0,0,0,0.164300249,0.046549763,0.052728049,0
1764,sample_1916,0,0,0,0.166318482,0.051154125,0.016662682,0
1765,sample_1917,0,0,0,0.147362424,0.115628969,0.019540635,0
1766,sample_1918,0,0,0,0.181477154,0.041982087,0.050074525,0
1767,sample_1919,0,0,0,0.150773897,0.010600462,0.015040441,0
1768,sample_1920,0,0,0,0.182701517,0.090830036,0.041434217,0
1769,sample_1921,0,0,0,0.164013015,0.074150886,0.016750371,0
1770,sample_1922,0,0,0,0.163311493,0.062177481,0.058717451,0
1771,sample_1923,0,0,0,0.177763649,0.078510481,0.029089668,0
1772,sample_1924,0,0,0,0.152760992,0.059838699,0.037216655,0
1773,sample_1925,0,0,0,0.179753832,0.070874391,0.048304761,0
1774,sample_1927,0,0,0,0.175505439,0.071991728,0.006782887,0
1775,sample_1928,0,0,0,0.205658669,0.088428766,0.058392598,0
1776,sample_1929,0,0,0,0.205263164,0.028046037,0.05351527,0
1777,sample_1930,0,0,0,0.139604481,0.014392085,0.019820647,0
1778,sample_1931,0,0,0,0.187893469,0.083063192,0.063323482,0
1779,sample_1932,0,0,0,0.154367923,0.056489237,0.029429021,0
1780,sample_1933,0,0,0,0.24786304,0.062040264,0.053064807,0
1781,sample_1934,0,0,0,0.193806868,0.016020151,0.041273279,0
1782,sample_1935,0,0,0,0.156651313,0.065864284,0.010270834,0
1783,sample_1936,0,0,0,0.184883313,0.063353962,0.05189717,0
1784,sample_1937,0,0,0,0.15577465,0.082297883,0.036637757,0
1785,sample_1938,0,0,0,0.184160231,0.104443772,0.035388615,0
1786,sample_1939,0,0,0,0.136040022,0.029222111,0.047016144,0
1787,sample_1940,0,0,0,0.147362424,0.047602064,0.019258269,0
1788,sample_1941,0,0,0,0.183476983,0.028494424,0.054309882,0
1789,sample_1942,0,0,0,0.145202997,0.061494053,0.041651897,0
1790,sample_1943,0,0,0,0.087978175,0.035008392,0.042760708,0
1791,sample_1944,0,0,0,0.125768151,0.068115468,0.037216655,0
1792,sample_1945,0,0,0,0.183476983,0.066092591,0.001376512,0
1793,sample_1946,0,0,0,0.145461657,0.02529458,0.015040441,0
1794,sample_1947,0,0,0,0.153257295,0.083209312,0.033201636,0
1795,sample_1948,0,0,0,0.145202997,0.065908329,0.010605198,0
1796,sample_1949,0,0,0,0.161120351,0.027977443,0.030935215,0
1797,sample_1950,0,0,0,0.18890909,0.052701981,0.00792939,0
1798,sample_1951,0,0,0,0.149119676,0.051173089,0.034891129,0
1799,sample_1952,0,0,0,0.184501509,0.069931269,0.021142831,0
1800,sample_1953,0,0,0,0.12662337,0.061504979,0.078934285,0
1801,sample_1954,0,0,0,0.104395359,0.084414335,0.015040441,0
1802,sample_1955,0,0,0,0.120508008,0.073435237,-0.012537672,0
1803,sample_1956,0,0,0,0.139881551,0.061769945,0.080341471,0
1804,sample_1957,0,0,0,0.143621987,0.04265455,0.038087863,0
1805,sample_1958,0,0,0,0.147362424,0.019070991,0.025715839,0
1806,sample_1959,0,0,0,0.198121174,0.026361687,0.020253105,0
1807,sample_1960,0,0,0,0.165608455,0.081631306,0.026283086,0
1808,sample_1961,0,0,0,0.15097388,0.090377122,-0.010921024,0
1809,sample_1962,0,0,0,0.176254071,0.023934647,0.059545808,0
1810,sample_1963,0,0,0,0.161163156,0.063219692,0.032362564,0
1811,sample_1964,0,0,0,0.154119341,0.0419146,0.049735485,0
1812,sample_1965,0,0,0,0.214931598,0.035008392,0.105247556,0
1813,sample_1966,0,0,0,0.166448022,0.030131572,-0.021709436,0
1814,sample_1967,0,0,0,0.130305059,0.073363712,0.057081341,0
1815,sample_1968,0,0,0,0.178065681,0.024547851,0.067591566,0
1816,sample_1969,0,0,0,0.110179387,0.060344773,-0.048601357,0
1817,sample_1970,0,0,0,0.178348288,-0.01566437,0.0277688,0
1818,sample_1971,0,0,0,0.156522676,0.088063365,-0.003773782,0
1819,sample_1972,0,0,0,0.138202171,0.078700723,0.018176144,0
1820,sample_1973,0,0,0,0.160372638,0.052738613,0.035081677,0
1821,sample_1974,0,0,0,0.178668251,0.099003409,0.050112605,0
1822,sample_1975,0,0,0,0.226405609,0.080452538,0.050553764,0
1823,sample_1976,0,0,0,0.132541826,0.045107091,0.035333768,0
1824,sample_1977,0,0,0,0.172031683,0.044177233,0.015040441,0
1825,sample_1978,0,0,0,0.145605172,0.060153475,0.033086521,0
1826,sample_1979,0,0,0,0.149809438,0.065021348,0.007501564,0
1827,sample_1980,0,0,0,0.16693854,0.095034304,0.032631152,0
1828,sample_1981,0,0,0,0.179517053,0.067873457,0.019757749,0
1829,sample_1982,0,0,0,0.170986233,0.119518558,0.019083848,0
1830,sample_1983,0,0,0,0.222171153,0.051105567,0.055474515,0
1831,sample_1984,0,0,0,0.196386016,0.045637094,0.056231578,0
1832,sample_1985,0,0,0,0.166404646,0.040569234,0.037389456,0
1833,sample_1986,0,0,0,0.176454707,0.000317491,0.034957966,0
1834,sample_1987,0,0,0,0.144599041,0.035008392,0.049094679,0
1835,sample_1988,0,0,0,0.155652573,0.032183954,0.009364734,0
1836,sample_1989,0,0,0,0.134049006,0.012329111,0.097073639,0
1837,sample_1990,0,0,0,0.191073701,0.079685442,0.047360699,0
1838,sample_1991,0,0,0,0.13435221,0.054954891,0.04176209,0
1839,sample_1992,0,0,0,0.186393065,0.081550223,0.008360028,0
1840,sample_1993,0,0,0,0.166877744,0.021710727,0.04176209,0
1841,sample_1994,0,0,0,0.176781587,0.053049888,0.008998045,0
1842,sample_1995,0,0,0,0.194433085,0.035008392,0.039210022,0
1843,sample_1996,0,0,0,0.191399738,0.056535053,0.009141649,0
1844,sample_1997,0,0,0,0.172555741,0.049722648,0.059392868,0
1845,sample_1998,0,0,0,0.150961469,0.049722648,-0.010831809,0
1846,sample_1999,0,0,0,0.153439729,0.078489445,0.044165488,0
