Supplementary_Table4: Detection results of population data(MS+Seq-Gen+ART),,,,,,,,
,,,,,,,,
,sample,chr13,chr18,chr21,chr13_zscore,chr18_zscore,chr21_zscore,label
1606,sample_1728,0,0,0,0.239296688,0.183046133,-0.001185123,0
1607,sample_1729,0,0,0,0.1569437,0.107911809,0.050395797,0
1608,sample_1730,0,0,0,0.212975647,0.064081613,0.083748028,0
1609,sample_1731,0,0,0,0.188237245,0.094527148,0.041096986,0
1610,sample_1732,0,0,0,0.237308321,0.111332039,0.049785807,0
1611,sample_1733,0,0,0,0.19745567,0.116647184,0.06608041,0
1612,sample_1735,0,0,0,0.209020144,0.08779347,0.022667453,0
1613,sample_1736,0,0,0,0.24380596,0.178866455,0.070372607,0
1614,sample_1737,0,0,0,0.245706117,0.03841895,0.114435467,0
1615,sample_1738,0,0,0,0.174709368,0.050541368,0.065753113,0
1616,sample_1739,0,0,0,0.152754665,0.109479038,0.030489865,0
1617,sample_1740,0,0,0,0.232508003,0.127407342,0.036054797,0
1618,sample_1741,0,0,0,0.213079298,0.064134707,0.026160509,0
1619,sample_1742,0,0,0,0.178315068,0.116174117,0.068939404,0
1620,sample_1743,0,0,0,0.237402849,0.088235325,0.092314247,0
1621,sample_1744,0,0,0,0.182881857,0.126776417,0.007432501,0
1622,sample_1745,0,0,0,0.258137195,0.048611769,0.039611418,0
1623,sample_1746,0,0,0,0.265855038,0.070888903,0.017139006,0
1624,sample_1747,0,0,0,0.224361581,0.088692017,0.11402588,0
1625,sample_1749,0,0,0,0.207665449,0.036654598,0.085093504,0
1626,sample_1750,0,0,0,0.247602843,0.086605562,0.024444704,0
1627,sample_1751,0,0,0,0.199735042,0.015730056,0.048896149,0
1628,sample_1752,0,0,0,0.245706117,0.183887968,0.023156054,0
1629,sample_1753,0,0,0,0.176811056,0.100992454,0.06772232,0
1630,sample_1754,0,0,0,0.161350693,0.09571286,0.080973752,0
1631,sample_1755,0,0,0,0.163958844,0.191131852,0.058591761,0
1632,sample_1756,0,0,0,0.233855531,0.128617033,0.033212803,0
1633,sample_1757,0,0,0,0.100878977,0.026647444,0.061877742,0
1634,sample_1758,0,0,0,0.18448699,0.038068038,0.050411766,0
1635,sample_1759,0,0,0,0.170711575,0.040107429,0.033049003,0
1636,sample_1760,0,0,0,0.210047154,0.106754753,0.042385583,0
1637,sample_1761,0,0,0,0.154252981,0.121126903,-0.004485934,0
1638,sample_1762,0,0,0,0.179725978,0.138593057,0.001084184,0
1639,sample_1763,0,0,0,0.169303006,0.018328132,0.125583096,0
1640,sample_1764,0,0,0,0.172690723,0.080123118,0.111852087,0
1641,sample_1765,0,0,0,0.138584551,0.045121934,0.01162979,0
1642,sample_1766,0,0,0,0.203995527,0.08466814,0.035772173,0
1643,sample_1768,0,0,0,0.190699274,0.125558843,0.015609753,0
1644,sample_1769,0,0,0,0.200117148,0.066414669,0.070455799,0
1645,sample_1770,0,0,0,0.197312297,0.116626201,-0.032911366,0
1646,sample_1771,0,0,0,0.246063224,0.092534769,0.075223538,0
1647,sample_1772,0,0,0,0.185714568,0.088865888,0.07661971,0
1648,sample_1773,0,0,0,0.211178255,0.076851222,0.046921335,0
1649,sample_1774,0,0,0,0.193005542,0.079440755,0.062526759,0
1650,sample_1775,0,0,0,0.190708011,0.129881914,0.08040796,0
1651,sample_1776,0,0,0,0.169623343,0.132967735,0.09982466,0
1652,sample_1777,0,0,0,0.148389562,0.075864765,0.05341476,0
1653,sample_1778,0,0,0,0.194491368,0.104688169,0.082604697,0
1654,sample_1779,0,0,0,0.284708376,0.069225192,0.109856726,0
1655,sample_1780,0,0,0,0.305272159,0.148226874,0.067555069,0
1656,sample_1781,0,0,0,0.244316578,0.147820993,0.038788002,0
1657,sample_1782,0,0,0,0.168015497,0.115815927,0.108789016,0
1658,sample_1783,0,0,0,0.27355958,0.064268224,0.026580523,0
1659,sample_1784,0,0,0,0.135783917,0.047991118,0.020788576,0
1660,sample_1785,0,0,0,0.264086829,0.129881914,0.047770727,0
1661,sample_1786,0,0,0,0.17484232,0.135977175,0.004934358,0
1662,sample_1787,0,0,0,0.218930633,0.074086834,0.054674757,0
1663,sample_1788,0,0,0,0.168015497,0.115815927,0.079113455,0
1664,sample_1789,0,0,0,0.214246737,0.081315017,0.044795608,0
1665,sample_1790,0,0,0,0.216138125,0.116999731,0.063192398,0
1666,sample_1791,0,0,0,0.142611979,0.046178842,0.035239432,0
1667,sample_1792,0,0,0,0.129208015,0.110653565,0.02876038,0
1668,sample_1793,0,0,0,0.23143767,0.08779347,0.064011919,0
1669,sample_1794,0,0,0,0.168872654,0.079847416,0.057495963,0
1670,sample_1795,0,0,0,0.176400957,0.073616647,0.110810003,0
1671,sample_1796,0,0,0,0.204750781,0.087379303,0.076496406,0
1672,sample_1797,0,0,0,0.256947269,0.103297199,0.026046568,0
1673,sample_1798,0,0,0,0.200880718,0.182337011,0.098130458,0
1674,sample_1799,0,0,0,0.155992546,0.103336198,0.039535163,0
1675,sample_1800,0,0,0,0.225275199,0.154035097,0.1158857,0
1676,sample_1801,0,0,0,0.219547786,0.05132551,0.048327043,0
1677,sample_1802,0,0,0,0.181251154,0.066945278,0.104817435,0
1678,sample_1803,0,0,0,0.250758104,0.064061013,0.005888043,0
1679,sample_1804,0,0,0,0.243941578,0.076771162,0.049774767,0
1680,sample_1805,0,0,0,0.203652427,0.046417651,0.092920074,0
1681,sample_1806,0,0,0,0.203434201,0.097531802,0.025757893,0
1682,sample_1809,0,0,0,0.228324705,0.129124125,0.03119851,0
1683,sample_1810,0,0,0,0.192091647,0.068803305,0.049478489,0
1684,sample_1811,0,0,0,0.249304749,0.049135417,0.099880949,0
1685,sample_1812,0,0,0,0.227468979,-0.034752966,0.049347913,0
1686,sample_1813,0,0,0,0.179874134,0.101275118,0.145104908,0
1687,sample_1814,0,0,0,0.151043785,0.142072435,0.047770727,0
1688,sample_1815,0,0,0,0.199364766,0.007605883,0.123065941,0
1689,sample_1817,0,0,0,0.191581003,0.070426387,0.050932947,0
1690,sample_1819,0,0,0,0.256507835,0.113391831,0.016894008,0
1691,sample_1820,0,0,0,0.173015462,0.122395618,0.134408362,0
1692,sample_1821,0,0,0,0.217016447,0.018128804,0.070242265,0
1693,sample_1822,0,0,0,0.188399511,0.09933036,0.037237017,0
1694,sample_1823,0,0,0,0.231732153,0.112954504,0.063133539,0
1695,sample_1824,0,0,0,0.177331884,0.036205104,0.076067903,0
1696,sample_1825,0,0,0,0.203619982,0.167015453,0.029716087,0
1697,sample_1826,0,0,0,0.169447234,0.085491468,0.033230917,0
1698,sample_1827,0,0,0,0.211083555,0.08703271,0.058853252,0
1699,sample_1828,0,0,0,0.2058552,0.064445176,0.055191022,0
1700,sample_1829,0,0,0,0.286088496,0.094251228,-0.008495644,0
1701,sample_1830,0,0,0,0.154379328,0.078489746,0.132614684,0
1702,sample_1831,0,0,0,0.203863477,0.083764654,0.042276928,0
1703,sample_1832,0,0,0,0.225975495,0.052828617,0.122128197,0
1704,sample_1833,0,0,0,0.220717129,0.091840001,0.032257305,0
1705,sample_1834,0,0,0,0.180058438,0.111623964,0.018710177,0
1706,sample_1835,0,0,0,0.262266622,0.017495324,-0.001185123,0
1707,sample_1836,0,0,0,0.203792646,0.086397716,-0.042919516,0
1708,sample_1837,0,0,0,0.248426299,0.140437691,0.069763345,0
1709,sample_1838,0,0,0,0.165211475,0.035986357,0.09717684,0
1710,sample_1839,0,0,0,0.275303872,0.043930609,0.115003428,0
1711,sample_1840,0,0,0,0.159943237,0.087061426,0.07661971,0
1712,sample_1841,0,0,0,0.266736666,0.114413269,0.026275406,0
1713,sample_1842,0,0,0,0.194093981,0.080872052,0.045308009,0
1714,sample_1843,0,0,0,0.314405542,0.101610278,0.045166692,0
1715,sample_1844,0,0,0,0.235541245,0.217031175,0.085724531,0
1716,sample_1845,0,0,0,0.151043785,0.107182322,0.03846255,0
1717,sample_1846,0,0,0,0.206123611,0.045182285,0.096668709,0
1718,sample_1847,0,0,0,0.215882652,0.044435178,0.059442019,0
1719,sample_1848,0,0,0,0.229412363,0.054056869,0.068528007,0
1720,sample_1849,0,0,0,0.253531027,0.049857038,0.074946488,0
1721,sample_1850,0,0,0,0.169366187,0.07365366,0.02142943,0
1722,sample_1851,0,0,0,0.20234651,0.088670358,0.100580368,0
1723,sample_1852,0,0,0,0.203995527,0.13868347,0.072885078,0
1724,sample_1853,0,0,0,0.231186962,0.114462551,0.053768921,0
1725,sample_1854,0,0,0,0.195368113,0.132906767,0.089994233,0
1726,sample_1855,0,0,0,0.227674381,0.079461493,0.01142579,0
1727,sample_1856,0,0,0,0.210367313,0.075125732,0.037233031,0
1728,sample_1857,0,0,0,0.145527978,0.126537986,0.03852776,0
1729,sample_1858,0,0,0,0.235317114,0.0726479,0.053711656,0
1730,sample_1859,0,0,0,0.216566803,0.051090801,0.045833625,0
1731,sample_1860,0,0,0,0.275237636,0.071684519,0.026685265,0
1732,sample_1861,0,0,0,0.200861812,0.099858823,0.050055086,0
1733,sample_1862,0,0,0,0.243344986,0.047288334,0.093751049,0
1734,sample_1863,0,0,0,0.231817628,0.074652652,0.041277853,0
1735,sample_1864,0,0,0,0.210461581,0.114714169,0.113853046,0
1736,sample_1865,0,0,0,0.22705107,-0.009171692,0.050932947,0
1737,sample_1866,0,0,0,0.211849613,0.073887173,0.004026684,0
1738,sample_1867,0,0,0,0.218012164,0.064268224,0.014833519,0
1739,sample_1868,0,0,0,0.223999518,0.126387298,-0.006026313,0
1740,sample_1870,0,0,0,0.16955838,0.074086834,0.101647838,0
1741,sample_1871,0,0,0,0.199181732,0.028564187,0.158777261,0
1742,sample_1872,0,0,0,0.198804179,0.123834459,-0.001185123,0
1743,sample_1873,0,0,0,0.223332852,0.150851275,0.028555973,0
1744,sample_1874,0,0,0,0.247725336,0.110072316,0.073778522,0
1745,sample_1875,0,0,0,0.266736666,0.041475021,0.012545141,0
1746,sample_1876,0,0,0,0.208890225,0.036916381,-0.010338633,0
1747,sample_1877,0,0,0,0.191187705,0.114610755,-0.00315131,0
1748,sample_1878,0,0,0,0.27096639,0.106764641,0.049195678,0
1749,sample_1879,0,0,0,0.182039926,0.095867385,0.065233637,0
1750,sample_1880,0,0,0,0.183730045,0.059146788,0.086225245,0
1751,sample_1881,0,0,0,0.183730045,0.20648655,-0.007908998,0
1752,sample_1882,0,0,0,0.193715518,0.087996532,0.0347248,0
1753,sample_1883,0,0,0,0.183380726,0.057204071,0.067413795,0
1754,sample_1884,0,0,0,0.227262201,0.106332042,0.019444946,0
1755,sample_1885,0,0,0,0.179124254,0.106332042,0.044201029,0
1756,sample_1886,0,0,0,0.19828131,0.11041216,0.092852373,0
1757,sample_1887,0,0,0,0.176184078,0.090307935,0.053763097,0
1758,sample_1888,0,0,0,0.224162003,0.109682029,0.059464524,0
1759,sample_1889,0,0,0,0.194909133,0.11153602,0.101940809,0
1760,sample_1890,0,0,0,0.190545972,0.099806186,0.064596583,0
1761,sample_1891,0,0,0,0.189017145,0.136098594,0.085609113,0
1762,sample_1892,0,0,0,0.290231221,0.044757243,0.061058743,0
1763,sample_1893,0,0,0,0.180969416,0.103893329,0.010784851,0
1764,sample_1894,0,0,0,0.164337109,0.07321384,0.051227338,0
1765,sample_1895,0,0,0,0.206703286,0.1386958,0.066894106,0
1766,sample_1896,0,0,0,0.175903757,0.07820097,0.095979598,0
1767,sample_1897,0,0,0,0.213441909,0.117591633,0.038035644,0
1768,sample_1898,0,0,0,0.231646859,0.085114607,0.040266923,0
1769,sample_1899,0,0,0,0.216098782,0.105204815,0.07195142,0
1770,sample_1900,0,0,0,0.234950185,0.046297224,0.113106345,0
1771,sample_1901,0,0,0,0.203413639,0.157545021,0.046694774,0
1772,sample_1902,0,0,0,0.196648156,0.068695994,0.076991982,0
1773,sample_1903,0,0,0,0.211849613,0.130990143,0.087415596,0
1774,sample_1904,0,0,0,0.178338497,0.06777728,0.054962694,0
1775,sample_1905,0,0,0,0.247461053,0.094491809,0.040402188,0
1776,sample_1906,0,0,0,0.178050138,0.04816767,0.054369512,0
1777,sample_1907,0,0,0,0.248800847,0.053222287,0.078415206,0
1778,sample_1908,0,0,0,0.219975046,0.128655648,0.034264416,0
1779,sample_1909,0,0,0,0.185509416,0.080506694,0.002037562,0
1780,sample_1910,0,0,0,0.174268233,0.078357355,0.091179679,0
1781,sample_1911,0,0,0,0.231175255,0.090044585,0.056730949,0
1782,sample_1914,0,0,0,0.293059951,0.148751534,0.136538374,0
1783,sample_1915,0,0,0,0.228138275,0.028200819,0.048896149,0
1784,sample_1916,0,0,0,0.213439149,0.12737781,0.080336501,0
1785,sample_1917,0,0,0,0.202868894,0.090068189,0.054437055,0
1786,sample_1918,0,0,0,0.174066281,0.079529759,0.051436503,0
1787,sample_1919,0,0,0,0.247519008,0.084022332,0.057450403,0
1788,sample_1920,0,0,0,0.203666634,0.104238912,0.034898278,0
1789,sample_1921,0,0,0,0.286732623,-0.011718614,0.056682221,0
1790,sample_1922,0,0,0,0.16428172,0.069653118,0.060086183,0
1791,sample_1923,0,0,0,0.234224682,0.127966928,0.023855513,0
1792,sample_1924,0,0,0,0.225965943,0.088368875,0.019642174,0
1793,sample_1926,0,0,0,0.164145247,0.083809282,0.097635036,0
1794,sample_1927,0,0,0,0.208864652,0.072887722,0.014465274,0
1795,sample_1928,0,0,0,0.238487028,0.108669661,0.055443471,0
1796,sample_1929,0,0,0,0.279242739,0.078040116,-0.029850062,0
1797,sample_1930,0,0,0,0.18448699,0.003806256,0.021746828,0
1798,sample_1931,0,0,0,0.218209711,0.099567431,0.013274182,0
1799,sample_1932,0,0,0,0.231622522,0.071667756,0.018547987,0
1800,sample_1933,0,0,0,0.208600026,0.079529759,0.08564056,0
1801,sample_1934,0,0,0,0.287693441,-0.002640854,0.076117743,0
1802,sample_1935,0,0,0,0.173941835,0.096868663,0.104797676,0
1803,sample_1936,0,0,0,0.145319272,0.061680887,0.00470281,0
1804,sample_1937,0,0,0,0.152629166,0.082707515,0.065671126,0
1805,sample_1938,0,0,0,0.250773523,0.046953567,0.050103265,0
1806,sample_1939,0,0,0,0.223580417,0.138871728,0.006275614,0
1807,sample_1940,0,0,0,0.225827566,0.096614841,0.050921075,0
1808,sample_1941,0,0,0,0.202045462,0.050798926,0.032758062,0
1809,sample_1942,0,0,0,0.238179563,-0.022576762,0.060861769,0
1810,sample_1943,0,0,0,0.133319352,0.11406994,0.04439093,0
1811,sample_1944,0,0,0,0.190923758,0.077753407,0.058063746,0
1812,sample_1945,0,0,0,0.185439788,0.089851158,0.056536753,0
1813,sample_1946,0,0,0,0.202414878,0.076889534,0.011008172,0
1814,sample_1947,0,0,0,0.201819428,0.076944991,0.062231145,0
1815,sample_1948,0,0,0,0.213825881,0.138991524,0.027703411,0
1816,sample_1950,0,0,0,0.197577134,0.106332042,0.043375827,0
1817,sample_1951,0,0,0,0.213439149,0.089369782,0.019628909,0
1818,sample_1954,0,0,0,0.176804092,0.005966908,0.025310577,0
1819,sample_1955,0,0,0,0.159630554,0.099800978,0.042974377,0
1820,sample_1956,0,0,0,0.305852864,0.093634349,-0.030135759,0
1821,sample_1957,0,0,0,0.213593704,0.153890538,0.067587377,0
1822,sample_1958,0,0,0,0.185829601,0.07987408,0.034593742,0
1823,sample_1959,0,0,0,0.185829601,0.067994995,0.050495459,0
1824,sample_1960,0,0,0,0.225940166,0.092206822,0.060442467,0
1825,sample_1961,0,0,0,0.218930633,0.087996532,0.04226145,0
1826,sample_1962,0,0,0,0.248202944,0.082126384,0.088754409,0
1827,sample_1963,0,0,0,0.253295424,0.086605562,0.073936785,0
1828,sample_1964,0,0,0,0.144287582,0.061774422,0.075254713,0
1829,sample_1965,0,0,0,0.216435996,0.066671122,0.028343217,0
1830,sample_1966,0,0,0,0.223017026,0.151738059,0.072842776,0
1831,sample_1967,0,0,0,0.178913123,0.073887173,0.050932947,0
1832,sample_1968,0,0,0,0.270070755,0.044864443,0.055318675,0
1833,sample_1969,0,0,0,0.190719441,0.085511225,0.052179575,0
1834,sample_1970,0,0,0,0.190521583,0.065768068,-0.002950549,0
1835,sample_1971,0,0,0,0.195170236,0.044686791,0.09783921,0
1836,sample_1972,0,0,0,0.186423568,0.061354349,0.066742482,0
1837,sample_1973,0,0,0,0.214616886,0.114960573,0.053039036,0
1838,sample_1974,0,0,0,0.214232021,0.120397164,0.043009508,0
1839,sample_1975,0,0,0,0.249337437,0.003122388,0.067301766,0
1840,sample_1976,0,0,0,0.260136121,0.07706276,0.107569018,0
1841,sample_1977,0,0,0,0.180298891,-0.027584604,0.028905144,0
1842,sample_1978,0,0,0,0.22668913,0.148603072,0.06600996,0
1843,sample_1979,0,0,0,0.20102773,0.070763278,0.011667593,0
1844,sample_1980,0,0,0,0.132299805,0.061161893,0.034159845,0
1845,sample_1981,0,0,0,0.170068363,0.084331701,0.037950242,0
1846,sample_1983,0,0,0,0.246911153,0.104483557,0.055820398,0
1847,sample_1986,0,0,0,0.2614451,0.078436971,0.040871543,0
1848,sample_1987,0,0,0,0.196022098,0.120327181,0.036665877,0
1849,sample_1988,0,0,0,0.291945416,0.130143513,0.031539656,0
1850,sample_1989,0,0,0,0.238537196,0.054766479,0.073807487,0
1851,sample_1990,0,0,0,0.162617936,0.01457157,0.100003676,0
1852,sample_1991,0,0,0,0.174192087,0.139074766,0.105955958,0
1853,sample_1992,0,0,0,0.214041034,0.041079255,0.044346966,0
1854,sample_1993,0,0,0,0.230927878,0.086137908,0.071589225,0
1855,sample_1994,0,0,0,0.2785202,0.097656044,0.003857783,0
1856,sample_1995,0,0,0,0.216740735,0.113123728,0.042061236,0
1857,sample_1996,0,0,0,0.209777086,0.077485911,0.01014175,0
1858,sample_1999,0,0,0,0.229227565,0.141581542,0.108472695,0
